Sample_ID,Plot,DateWeighed,DateFiltered,DateDelivered ,FalcoStandingTubeWeight wOutLid.g,WetSample Weigh.g,Study,Year,Location,SiteYear,Block,TrtNo,Trt,Residue,Herbicide,CovCropStg,CovCrop,CovStgResII,CovStgRes,Assay,AppTiming,TestHerb.ppm,StdHerb.ppm,Ratio,Background.ppm,pyroxasulfone.mgL,DepWashSum.ppm,RyeBio,VetchBio,CloverBio,
2PDST 4,STD,45591,45603,45603,12.927,18.72,Petri,2022,PA,PA22,na,STD,no,control,pyroxasulfone,EPOST,control,control,control,control,21 DAT,0.683,0.464,1.471982759,0.0015,0.683,na,na,na,na,
2P105 D,105,45589,45605,45605,12.857,14.682,Petri,2022,PA,PA22,B1,1,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,0 DAT,0.236,0.412,0.572815534,0.0015,0.236,0.331,121.56,0,0,
2P208 D,208,45589,45605,45605,13.006,15.528,Petri,2022,PA,PA22,B2,1,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,0 DAT,0.222,0.412,0.538834951,0.0015,0.222,0.266,79.35,0,0,
2P312 D,312,45589,45605,45605,12.999,15.206,Petri,2022,PA,PA22,B4,1,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,0 DAT,0.111,0.412,0.269417476,0.0015,0.111,0.141,75.48,0,0,
2P402 D,402,45589,45605,45605,12.863,14.509,Petri,2022,PA,PA22,B3,1,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,0 DAT,0.145,0.412,0.351941748,0.0015,0.145,0.164,88.81,0,0,
2P105 W,105,45589,45605,45605,12.935,19.864,Petri,2022,PA,PA22,B1,1,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,0 DAT,0.095,0.412,0.230582524,0.0015,0.095,0.331,121.56,0,0,
2P208 W,208,45589,45605,45605,12.977,16.537,Petri,2022,PA,PA22,B2,1,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,0 DAT,0.044,0.412,0.106796117,0.0015,0.044,0.266,79.35,0,0,
2P312 W,312,45589,45605,45605,12.937,19.81,Petri,2022,PA,PA22,B4,1,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,0 DAT,0.03,0.412,0.072815534,0.0015,0.03,0.141,75.48,0,0,
2P402 W,402,45589,45605,45605,12.898,18.48,Petri,2022,PA,PA22,B3,1,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,0 DAT,0.019,0.412,0.046116505,0.0015,0.019,0.164,88.81,0,0,
2P108 D,108,45591,45607,45612,12.93,15.71,Petri,2022,PA,PA22,B2,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,21 DAT,0.177,0.464,0.381465517,0.0015,0.177,0.213,108.68,0,0,
2P205 D,205,45591,45607,45612,12.999,16.517,Petri,2022,PA,PA22,B1,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,21 DAT,0.35,0.464,0.754310345,0.0015,0.35,0.396,47.92,0,0,
2P302 D,302,45591,45603,45603,12.876,17.212,Petri,2022,PA,PA22,B3,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,21 DAT,0.103,0.464,0.221982759,0.0015,0.103,0.104,47.12,0,0,
2P412 D,412,45589,45605,45605,12.993,16.566,Petri,2022,PA,PA22,B4,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,21 DAT,0.339,0.464,0.730603448,0.0015,0.339,0.367,68.51,0,0,
2P108 W,108,45591,45607,45612,12.999,17.366,Petri,2022,PA,PA22,B2,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,21 DAT,0.036,0.464,0.077586207,0.0015,0.036,0.213,108.68,0,0,
2P205 W,205,45591,45603,45603,12.911,15.886,Petri,2022,PA,PA22,B1,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,21 DAT,0.046,0.464,0.099137931,0.0015,0.046,0.396,47.92,0,0,
2P302 W,302,45591,45603,45603,12.883,19.366,Petri,2022,PA,PA22,B3,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,21 DAT,0.001,0.464,0.002155172,0.0015,0.001,0.104,47.12,0,0,
2P412 W,412,45591,45605,45605,12.912,18.318,Petri,2022,PA,PA22,B4,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,21 DAT,0.028,0.464,0.060344828,0.0015,0.028,0.367,68.51,0,0,
2PAST 1,STD,45589,45605,45605,12.957,15.502,Petri,2022,PA,PA22,na,STD,no,control,pyroxasulfone,flagleaf,control,control,control,control,0 DAT,0.285,0.412,0.691747573,0.0015,0.285,na,na,na,na,
2PAST 2,STD,45589,45605,45605,12.944,15.687,Petri,2022,PA,PA22,na,STD,no,control,pyroxasulfone,flagleaf,control,control,control,control,0 DAT,0.246,0.412,0.597087379,0.0015,0.246,na,na,na,na,
2PAST 3,STD,45589,45605,45605,12.95,16.3,Petri,2022,PA,PA22,na,STD,no,control,pyroxasulfone,flagleaf,control,control,control,control,0 DAT,0.616,0.412,1.495145631,0.0015,0.616,na,na,na,na,
2PAST 4,STD,45589,45605,45605,12.973,14.473,Petri,2022,PA,PA22,na,STD,no,control,pyroxasulfone,flagleaf,control,control,control,control,0 DAT,0.5,0.412,1.213592233,0.0015,0.5,na,na,na,na,
2P104 D,104,45586,45603,45603,12.976,15,Petri,2022,PA,PA22,B1,2,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,0 DAT,0.373,0.482,0.773858921,0.0015,0.373,0.446,131.92,0,0,
2P107 D,107,45586,45603,45603,13.026,16.625,Petri,2022,PA,PA22,B2,2,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,0 DAT,0.346,0.482,0.717842324,0.0015,0.346,0.437,134.28,0,0,
2P403 D,403,45586,45603,45603,12.986,15.188,Petri,2022,PA,PA22,B3,2,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,0 DAT,0.277,0.482,0.574688797,0.0015,0.277,0.318,98.31,0,0,
2P410 D,410,45586,45603,45603,13,14.817,Petri,2022,PA,PA22,B4,2,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,0 DAT,0.262,0.482,0.543568465,0.0015,0.262,0.301,117.63,0,0,
2P104 W,104,45586,45603,45603,12.988,17.462,Petri,2022,PA,PA22,B1,2,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,0 DAT,0.073,0.482,0.151452282,0.0015,0.073,0.446,131.92,0,0,
2P107 W,107,45586,45603,45603,12.934,18.134,Petri,2022,PA,PA22,B2,2,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,0 DAT,0.091,0.482,0.18879668,0.0015,0.091,0.437,134.28,0,0,
2P403 W,403,45586,45603,45603,12.994,16.363,Petri,2022,PA,PA22,B3,2,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,0 DAT,0.041,0.482,0.085062241,0.0015,0.041,0.318,98.31,0,0,
2P410 W,410,45586,45603,45603,12.952,19.12,Petri,2022,PA,PA22,B4,2,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,0 DAT,0.039,0.482,0.080912863,0.0015,0.039,0.301,117.63,0,0,
2P204 D,204,45591,45603,45603,12.994,15.444,Petri,2022,PA,PA22,B1,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,21 DAT,0.232,0.464,0.5,0.0015,0.232,0.29,78.1,0,0,
2P207 D,207,45591,45605,45605,13.003,16.576,Petri,2022,PA,PA22,B2,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,21 DAT,0.242,0.464,0.521551724,0.0015,0.242,0.299,70.71,0,0,
2P303 W,303,45591,45603,45603,12.987,19.655,Petri,2022,PA,PA22,B3,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,21 DAT,0.041,0.464,0.088362069,0.0015,0.041,0.21,62.23,0,0,
2P310 D,310,45591,45603,45603,12.955,15.827,Petri,2022,PA,PA22,B4,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,21 DAT,0.114,0.464,0.245689655,0.0015,0.114,0.178,103.07,0,0,
2P204 W,204,45591,45603,45603,12.953,19.143,Petri,2022,PA,PA22,B1,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,21 DAT,0.058,0.464,0.125,0.0015,0.058,0.29,78.1,0,0,
2P207 W,207,45591,45607,45612,12.902,17.396,Petri,2022,PA,PA22,B2,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,21 DAT,0.057,0.464,0.122844828,0.0015,0.057,0.299,70.71,0,0,
2P303 D,303,45591,45603,45603,13.023,15.233,Petri,2022,PA,PA22,B3,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,21 DAT,0.169,0.464,0.364224138,0.0015,0.169,0.21,62.23,0,0,
2P310 W,310,45591,45603,45603,12.969,17.336,Petri,2022,PA,PA22,B4,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,21 DAT,0.064,0.464,0.137931034,0.0015,0.064,0.178,103.07,0,0,
2PBST 1,STD,45586,45603,45603,12.928,15.404,Petri,2022,PA,PA22,na,STD,no,control,pyroxasulfone,mid-heading,control,control,control,control,0 DAT,0.464,0.482,0.962655602,0.0015,0.464,na,na,na,na,
2PBST 2,STD,45586,45605,45605,12.936,14.414,Petri,2022,PA,PA22,na,STD,no,control,pyroxasulfone,mid-heading,control,control,control,control,0 DAT,na,0.482,#VALUE!,0.0015,na,na,na,na,na,
2PBST 3,STD,45586,45605,45605,12.985,15.825,Petri,2022,PA,PA22,na,STD,no,control,pyroxasulfone,mid-heading,control,control,control,control,0 DAT,0.508,0.482,1.053941909,0.0015,0.508,na,na,na,na,
2PBST 4,STD,45586,45605,45605,12.997,16.997,Petri,2022,PA,PA22,na,STD,no,control,pyroxasulfone,mid-heading,control,control,control,control,0 DAT,0.479,0.482,0.993775934,0.0015,0.479,na,na,na,na,
3P206D,206,45120,45140,45140,10.513,15.569,Petris,2023,PA,PA23,B1,3,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,0 DAT,0.2078,0.6,0.346333333,0.0013,0.2078,0.2191,155.008,0,0,
3P210D,210,45120,45140,45140,10.71,15,Petris,2023,PA,PA23,B2,3,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,0 DAT,0.2209,0.6,0.368166667,0.0013,0.2209,0.2289,130.032,0,0,
3P308D,308,45120,45140,45140,10.772,14.066,Petris,2023,PA,PA23,B4,3,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,0 DAT,0.1833,0.6,0.3055,0.0013,0.1833,0.1967,148.512,0,0,
3P406D,406,45120,45140,45140,10.56,15.31,Petris,2023,PA,PA23,B3,3,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,0 DAT,0.3314,0.6,0.552333333,0.0013,0.3314,0.3447,180.88,0,0,
3P206W,206,45132,45133,45133,10.6,17.2,Petris,2023,PA,PA23,B1,3,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,0 DAT,0.0113,0.6,0.018833333,0.0013,0.0113,0.2191,155.008,0,0,
3P210W,210,45132,45133,45133,10.74,17.66,Petris,2023,PA,PA23,B2,3,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,0 DAT,0.008,0.6,0.013333333,0.0013,0.008,0.2289,130.032,0,0,
3P308W,308,45132,45133,45133,10.62,16.59,Petris,2023,PA,PA23,B4,3,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,0 DAT,0.0134,0.6,0.022333333,0.0013,0.0134,0.1967,148.512,0,0,
3P406W,406,45132,45133,45133,10.62,17.54,Petris,2023,PA,PA23,B3,3,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,0 DAT,0.0133,0.6,0.022166667,0.0013,0.0133,0.3447,180.88,0,0,
3P109D,109,45120,45140,45140,10.58,15.66,Petris,2023,PA,PA23,B2,4,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,0 DAT,0.1682,0.6,0.280333333,0.0013,0.1682,0.1784,92.84,0,0,
3P202D,202,45120,45140,45140,10.6,15.48,Petris,2023,PA,PA23,B1,4,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,0 DAT,0.2248,0.6,0.374666667,0.0013,0.2248,0.2416,143.66,0,0,
3P305D,305,45120,45140,45140,10.76,15.35,Petris,2023,PA,PA23,B3,4,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,0 DAT,0.0108,0.6,0.018,0.0013,0.0108,0.0447,169.84,0,0,
3P411D,411,45120,45140,45140,10.547,15.036,Petris,2023,PA,PA23,B4,4,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,0 DAT,0.1001,0.6,0.166833333,0.0013,0.1001,0.1469,176,0,0,
3P109W,109,45132,45133,45133,10.61,17.06,Petris,2023,PA,PA23,B2,4,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,0 DAT,0.0102,0.6,0.017,0.0013,0.0102,0.1784,92.84,0,0,
3P202W,202,45132,45133,45133,10.57,18.25,Petris,2023,PA,PA23,B1,4,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,0 DAT,0.0168,0.6,0.028,0.0013,0.0168,0.2416,143.66,0,0,
3P305W,305,45132,45133,45133,10.76,19.17,Petris,2023,PA,PA23,B3,4,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,0 DAT,0.0339,0.6,0.0565,0.0013,0.0339,0.0447,169.84,0,0,
3P411W,411,45132,45133,45133,10.62,17.75,Petris,2023,PA,PA23,B4,4,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,0 DAT,0.0468,0.6,0.078,0.0013,0.0468,0.1469,176,0,0,
3P103D,103,45105,45114,45114,10.64,15.18,Petris,2023,PA,PA23,B1,5,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,0 DAT,0.1004,0.6,0.167333333,0.0013,0.1004,0.1307,0,0,90.1,
3P212D,212,45120,45140,45140,10.57,15.13,Petris,2023,PA,PA23,B2,5,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,0 DAT,0.1526,0.6,0.254333333,0.0013,0.1526,0.1666,0,0,123.8,
3P309D,309,45120,45140,45140,10.741,16.283,Petris,2023,PA,PA23,B4,5,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,0 DAT,0.069,0.6,0.115,0.0013,0.069,0.0876,0,0,145.4,
3P401D,401,45105,45114,45114,10.6,16.05,Petris,2023,PA,PA23,B3,5,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,0 DAT,0.0857,0.6,0.142833333,0.0013,0.0857,0.144,70.9,0,0,
3P103W,103,45132,45133,45133,10.61,17.4,Petris,2023,PA,PA23,B1,5,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,0 DAT,0.0303,0.6,0.0505,0.0013,0.0303,0.1307,0,0,90.1,
3P212W,212,45132,45133,45133,10.76,17.65,Petris,2023,PA,PA23,B2,5,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,0 DAT,0.014,0.6,0.023333333,0.0013,0.014,0.1666,0,0,123.8,
3P309W,309,45132,45133,45133,10.62,16.12,Petris,2023,PA,PA23,B4,5,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,0 DAT,0.0186,0.6,0.031,0.0013,0.0186,0.0876,0,0,145.4,
3P401W,401,45132,45133,45133,10.51,16.77,Petris,2023,PA,PA23,B3,5,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,0 DAT,0.0583,0.6,0.097166667,0.0013,0.0583,0.144,70.9,0,0,
3P201D,201,45105,45114,45114,10.42,15.62,Petris,2023,PA,PA23,B1,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,0 DAT,0.0712,0.6,0.118666667,0.0013,0.0712,0.1555,135.3,0,0,
3P211D,211,45120,45140,45140,10.76,15.02,Petris,2023,PA,PA23,B2,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,0 DAT,0.3611,0.6,0.601833333,0.0013,0.3611,0.3839,113.9,3.6,0,
3P304D,304,45105,45114,45114,10.53,15.6,Petris,2023,PA,PA23,B3,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,0 DAT,0.1637,0.6,0.272833333,0.0013,0.1637,0.3123,121.5,0,0,
3P307D,307,45120,45140,45140,10.511,15.885,Petris,2023,PA,PA23,B4,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,0 DAT,0.0724,0.6,0.120666667,0.0013,0.0724,0.1228,98,45.1,0,
3P201W,201,45132,45133,45133,10.71,15.69,Petris,2023,PA,PA23,B1,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,0 DAT,0.0843,0.6,0.1405,0.0013,0.0843,0.1555,135.3,0,0,
3P211W,211,45132,45133,45133,10.47,17.11,Petris,2023,PA,PA23,B2,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,0 DAT,0.0228,0.6,0.038,0.0013,0.0228,0.3839,113.9,3.6,0,
3P304W,304,45132,45133,45133,10.59,15.805,Petris,2023,PA,PA23,B3,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,0 DAT,0.1486,0.6,0.247666667,0.0013,0.1486,0.3123,121.5,0,0,
3P307W,307,45132,45133,45133,10.62,18.16,Petris,2023,PA,PA23,B4,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,0 DAT,0.0504,0.6,0.084,0.0013,0.0504,0.1228,98,45.1,0,
3P106D,106,45105,45114,45114,10.75,15.37,Petris,2023,PA,PA23,B1,9,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,21 DAT,0.21,0.29,0.724137931,0.0013,0.21,0.2814,138.4,0,0,
3P110D,110,45113,45114,45114,10.703,15.572,Petris,2023,PA,PA23,B2,9,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,21 DAT,0.286,0.29,0.986206897,0.0013,0.286,0.3622,116.1,0,0,
3P306D,306,45105,45114,45114,10.66,15.06,Petris,2023,PA,PA23,B3,9,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,21 DAT,0.2497,0.29,0.861034483,0.0013,0.2497,0.323,132.6,0,0,
3P408D,408,45105,45114,45114,10.75,14.66,Petris,2023,PA,PA23,B4,9,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,21 DAT,0.1539,0.29,0.530689655,0.0013,0.1539,0.2599,161.5,0,0,
3P106W,106,45132,45133,45133,10.47,16.08,Petris,2023,PA,PA23,B1,9,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,21 DAT,0.0714,0.29,0.246206897,0.0013,0.0714,0.2814,138.4,0,0,
3P110W,110,45132,45133,45133,10.72,17.3,Petris,2023,PA,PA23,B2,9,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,21 DAT,0.0762,0.29,0.262758621,0.0013,0.0762,0.3622,116.1,0,0,
3P306W,306,45132,45133,45133,10.667,15.85,Petris,2023,PA,PA23,B3,9,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,21 DAT,0.0733,0.29,0.252758621,0.0013,0.0733,0.323,132.6,0,0,
3P408W,408,45132,45133,45133,10.63,15.651,Petris,2023,PA,PA23,B4,9,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,21 DAT,0.106,0.29,0.365517241,0.0013,0.106,0.2599,161.5,0,0,
3P102D,102,45105,45114,45114,10.46,14.67,Petris,2023,PA,PA23,B1,10,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,21 DAT,0.306,0.29,1.055172414,0.0013,0.306,0.3593,84.4,0,0,
3P209D,209,45105,45114,45114,10.58,15.16,Petris,2023,PA,PA23,B2,10,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,21 DAT,0.1413,0.29,0.487241379,0.0013,0.1413,0.2537,130.6,0,0,
3P311D,311,45105,45114,45114,10.56,15.82,Petris,2023,PA,PA23,B4,10,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,21 DAT,0.0589,0.29,0.203103448,0.0013,0.0589,0.1051,154.4,0,0,
3P405D,405,45105,45114,45114,10.56,15.09,Petris,2023,PA,PA23,B3,10,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,21 DAT,0.1038,0.29,0.357931034,0.0013,0.1038,0.2054,160,0,0,
3P102W,102,45132,45133,45133,10.55,16.68,Petris,2023,PA,PA23,B1,10,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,21 DAT,0.0533,0.29,0.183793103,0.0013,0.0533,0.3593,84.4,0,0,
3P209W,209,45132,45133,45133,10.63,15.85,Petris,2023,PA,PA23,B2,10,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,21 DAT,0.1124,0.29,0.387586207,0.0013,0.1124,0.2537,130.6,0,0,
3P311W,311,45132,45133,45133,10.71,16.95,Petris,2023,PA,PA23,B4,10,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,21 DAT,0.0462,0.29,0.159310345,0.0013,0.0462,0.1051,154.4,0,0,
3P405W,405,45132,45133,45133,10.73,16.84,Petris,2023,PA,PA23,B3,10,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,21 DAT,0.1016,0.29,0.350344828,0.0013,0.1016,0.2054,160,0,0,
3P112D,112,45105,45114,45114,10.73,15.63,Petris,2023,PA,PA23,B2,11,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,21 DAT,0.0644,0.29,0.222068966,0.0013,0.0644,0.1356,0,0,137,
3P203D,203,45120,45140,45140,10.46,15.014,Petris,2023,PA,PA23,B1,11,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,21 DAT,0.0874,0.29,0.30137931,0.0013,0.0874,0.0998,0,0,81,
3P301D,301,45120,45140,45140,10.77,15.03,Petris,2023,PA,PA23,B3,11,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,21 DAT,0.0729,0.29,0.25137931,0.0013,0.0729,0.1405,0,0,81,
3P409D,409,45105,45114,45114,10.46,15.79,Petris,2023,PA,PA23,B4,11,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,21 DAT,0.0772,0.29,0.266206897,0.0013,0.0772,0.1432,0,0,71.6,
3P112W,112,45132,45133,45133,10.6,15.39,Petris,2023,PA,PA23,B2,11,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,21 DAT,0.0712,0.29,0.245517241,0.0013,0.0712,0.1356,0,0,137,
3P203W,203,45132,45133,45133,10.67,15.86,Petris,2023,PA,PA23,B1,11,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,21 DAT,0.0124,0.29,0.042758621,0.0013,0.0124,0.0998,0,0,81,
3P301W,301,45132,45133,45133,10.48,17.21,Petris,2023,PA,PA23,B3,11,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,21 DAT,0.0676,0.29,0.233103448,0.0013,0.0676,0.1405,0,0,81,
3P409W,409,45132,45133,45133,10.58,17.35,Petris,2023,PA,PA23,B4,11,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,21 DAT,0.066,0.29,0.227586207,0.0013,0.066,0.1432,0,0,71.6,
3P101D,101,45120,45140,45140,10.43,15.66,Petris,2023,PA,PA23,B1,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,21 DAT,0.0672,0.29,0.231724138,0.0013,0.0672,0.0973,44.4,74.2,0,
3P111D,111,45105,45114,45114,10.61,16.24,Petris,2023,PA,PA23,B2,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,21 DAT,0.1838,0.29,0.633793103,0.0013,0.1838,0.19,77,0,0,
3P404D,404,45120,45140,45140,10.7,15.34,Petris,2023,PA,PA23,B3,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,21 DAT,0.0701,0.29,0.241724138,0.0013,0.0701,0.0857,85.4,47.8,0,
